key,message,link,reason,action
CAUAJM_E_40072,"Consecutive single quotes encountered, error in the command field of job: {0}",http://techdocs.broadcom.com/us/en/ca-enterprise-software/intelligent-automation/autosys-workload-automation/12-0-01/messages/error-messages/cauajm-e-40072.html,Invalid parameters specified.,Specify valid parameters.
CAUAJM_E_40073,Remove this parameter if it is meant to be empty.,http://techdocs.broadcom.com/us/en/ca-enterprise-software/intelligent-automation/autosys-workload-automation/12-0-01/messages/error-messages/cauajm-e-40073.html,See previous CAUAJM_E_40072 message.,No action required.
CAUAJM_E_40074,"Consecutive double quotes encountered, error in command field of job: {0}",http://techdocs.broadcom.com/us/en/ca-enterprise-software/intelligent-automation/autosys-workload-automation/12-0-01/messages/error-messages/cauajm-e-40074.html,Invalid parameters specified.,Specify valid parameters.
CAUAJM_E_40076,Invalid parameter encountered <{0}>\n,http://techdocs.broadcom.com/us/en/ca-enterprise-software/intelligent-automation/autosys-workload-automation/12-0-01/messages/error-messages/cauajm-e-40076.html,Invalid parameters specified.,Specify valid parameters.
CAUAJM_E_40078,SendToConnect: Skipped dependency = {0} length of name invalid = {1},http://techdocs.broadcom.com/us/en/ca-enterprise-software/intelligent-automation/autosys-workload-automation/12-0-01/messages/error-messages/cauajm-e-40078.html,Name was invalid.,
CAUAJM_E_40079,SendToConnect: Connect type dependencies cannot exceed a maximum of 8 characters.,http://techdocs.broadcom.com/us/en/ca-enterprise-software/intelligent-automation/autosys-workload-automation/12-0-01/messages/error-messages/cauajm-e-40079.html,See previous CAUAJM_E_40078 message.,No action required.
CAUAJM_E_40080,Database error retrieving the runtime information for box {0}.,http://techdocs.broadcom.com/us/en/ca-enterprise-software/intelligent-automation/autosys-workload-automation/12-0-01/messages/error-messages/cauajm-e-40080.html,Database error retrieving the runtime information for box,
CAUAJM_E_40081,Database error retrieving the runtime information for job {0}.,http://techdocs.broadcom.com/us/en/ca-enterprise-software/intelligent-automation/autosys-workload-automation/12-0-01/messages/error-messages/cauajm-e-40081.html,Database error retrieving the runtime information for job,
CAUAJM_E_40103,Failed the evaluation of job <{0}> for load balancing queue name <{1}>.,http://techdocs.broadcom.com/us/en/ca-enterprise-software/intelligent-automation/autosys-workload-automation/12-0-01/messages/error-messages/cauajm-e-40103.html,The job start evaluation failed due to a database error.,"Review previous messages for an indication of what caused the problem and take required action. If you cannot determine the cause of the problem, contact technical support."
CAUAJM_E_40111,Unable to fetch job details using internal job identifier <{0}>. Event processing for {1} aborted.,http://techdocs.broadcom.com/us/en/ca-enterprise-software/intelligent-automation/autosys-workload-automation/12-0-01/messages/error-messages/cauajm-e-40111.html,An unrecoverable program error has occurred.,"Verify that the job exists in the database. If you cannot find the job in the database, contact technical support."
CAUAJM_E_40112,Timezone ''{0}'' cannot be found.,http://techdocs.broadcom.com/us/en/ca-enterprise-software/intelligent-automation/autosys-workload-automation/12-0-01/messages/error-messages/cauajm-e-40112.html,Timezone cannot be found.,
CAUAJM_E_40116,Invalid record type from EP: {0},http://techdocs.broadcom.com/us/en/ca-enterprise-software/intelligent-automation/autosys-workload-automation/12-0-01/messages/error-messages/cauajm-e-40116.html,Invalid record type.,
CAUAJM_E_40117,Invalid record type [{0}],http://techdocs.broadcom.com/us/en/ca-enterprise-software/intelligent-automation/autosys-workload-automation/12-0-01/messages/error-messages/cauajm-e-40117.html,Invalid record type.,
CAUAJM_E_40123,Failed to obtain jobs in box {0}.,http://techdocs.broadcom.com/us/en/ca-enterprise-software/intelligent-automation/autosys-workload-automation/12-0-01/messages/error-messages/cauajm-e-40123.html,Failed to obtain jobs in box.,Check the status of the database.
CAUAJM_E_40124,{0} {1} for Job: {2}. Trying to send {3} status to itself.,http://techdocs.broadcom.com/us/en/ca-enterprise-software/intelligent-automation/autosys-workload-automation/12-0-01/messages/error-messages/cauajm-e-40124.html,send_event FAILED for Job.,
CAUAJM_E_40125,Cannot change the status of job <{0}> to {1} because it is in the {2} status. Change the status to {3} or {4} or send the {5} event instead.,http://techdocs.broadcom.com/us/en/ca-enterprise-software/intelligent-automation/autosys-workload-automation/12-0-01/messages/error-messages/cauajm-e-40125.html,"If the status of a job is ON_NOEXEC, you can only send the CHANGE_STATUS event to place the job in the INACTIVE or SUCCESS status.",Send the CHANGE_STATUS event to place the job in the INACTIVE or SUCCESS status or send the JOB_OFF_NOEXEC event.
CAUAJM_E_40127,Cannot change the status of job <{0}> to {1} because it is in the {2} status. Please send the {3} event to take the job off the {4} status.,http://techdocs.broadcom.com/us/en/ca-enterprise-software/intelligent-automation/autosys-workload-automation/12-0-01/messages/error-messages/cauajm-e-40127.html,Cannot change the status of the job because it is on ice or on noexec.,Send the JOB_OFF_ICE event to place the job off ice or the JOB_OFF_NOEXEC event to place the job off noexec.
CAUAJM_E_40140,ERROR: Failed to retrieve machines from PROVISION_QUEUE,http://techdocs.broadcom.com/us/en/ca-enterprise-software/intelligent-automation/autosys-workload-automation/12-0-01/messages/error-messages/cauajm-e-40140.html,Failed to query on ujo_machine table.,
CAUAJM_E_40141,ERROR: Failed to remove machine {0} from PROVISION_QUEUE,http://techdocs.broadcom.com/us/en/ca-enterprise-software/intelligent-automation/autosys-workload-automation/12-0-01/messages/error-messages/cauajm-e-40141.html,Failed to update machine from ujo_machine table.,
CAUAJM_E_40150,Error obtaining a run number for job <{0}>. Job will not be placed in <{1}> status.,http://techdocs.broadcom.com/us/en/ca-enterprise-software/intelligent-automation/autosys-workload-automation/12-0-01/messages/error-messages/cauajm-e-40150.html,An unrecoverable program error has occurred.,Review previous messages for an indication of what caused the problem and take required action. Place the job in GlobalPendMachStatus.
CAUAJM_E_40152,Unable to send the {0} event for job <{1}>. The sendevent command failed.,http://techdocs.broadcom.com/us/en/ca-enterprise-software/intelligent-automation/autosys-workload-automation/12-0-01/messages/error-messages/cauajm-e-40152.html,An unrecoverable program error has occurred.,"Review previous messages for an indication of what caused the problem and take required action. If you cannot determine the cause of the problem, contact technical support."
CAUAJM_E_40153,Unable to check the run window ({0}) for job <{1}>. The sendevent command failed.,http://techdocs.broadcom.com/us/en/ca-enterprise-software/intelligent-automation/autosys-workload-automation/12-0-01/messages/error-messages/cauajm-e-40153.html,An unrecoverable program error has occurred.,"Review previous messages for an indication of what caused the problem and take required action. If you cannot determine the cause of the problem, contact technical support."
CAUAJM_E_40155,Unable to remove job <{0}> from the resource wait queue.,http://techdocs.broadcom.com/us/en/ca-enterprise-software/intelligent-automation/autosys-workload-automation/12-0-01/messages/error-messages/cauajm-e-40155.html,A database error prevents the system from removing the specified job from the queue.,"Review previous messages for an indication of what caused the problem and take required action. If you cannot determine the cause of the problem, contact technical support."
CAUAJM_E_40157,System Restart - Job [{0}] was unable to start.,http://techdocs.broadcom.com/us/en/ca-enterprise-software/intelligent-automation/autosys-workload-automation/12-0-01/messages/error-messages/cauajm-e-40157.html,Job was unable to start.,
CAUAJM_E_40158,Could not update to status <{0}> for {1} <{2}>.,http://techdocs.broadcom.com/us/en/ca-enterprise-software/intelligent-automation/autosys-workload-automation/12-0-01/messages/error-messages/cauajm-e-40158.html,Could not update status.,
CAUAJM_E_40160,Cannot generate change status event to set job <{0}> to {1} status. The sendevent command failed.,http://techdocs.broadcom.com/us/en/ca-enterprise-software/intelligent-automation/autosys-workload-automation/12-0-01/messages/error-messages/cauajm-e-40160.html,An unrecoverable program error has occurred.,"Review previous messages for an indication of what caused the problem and take required action. If you cannot determine the cause of the problem, contact technical support."
CAUAJM_E_40161,Failed to update status for job <{0}>. Failed sql <{1}>.,http://techdocs.broadcom.com/us/en/ca-enterprise-software/intelligent-automation/autosys-workload-automation/12-0-01/messages/error-messages/cauajm-e-40161.html,An unrecoverable program error has occurred.,"Review previous messages for an indication of what caused the problem and take required action. If you cannot determine the cause of the problem, contact technical support."
CAUAJM_E_40165,Error setting the run number in table <{0}> for job <{1}>.,http://techdocs.broadcom.com/us/en/ca-enterprise-software/intelligent-automation/autosys-workload-automation/12-0-01/messages/error-messages/cauajm-e-40165.html,An unrecoverable program error has occurred.,"Review previous messages for an indication of what caused the problem and take the required action. If you cannot determine the cause of the problem, contact CA Technologies Technical Support."
CAUAJM_E_40171,Machines referenced by job <{0}> are not defined. Cannot start job.,http://techdocs.broadcom.com/us/en/ca-enterprise-software/intelligent-automation/autosys-workload-automation/12-0-01/messages/error-messages/cauajm-e-40171.html,Missing machines definitions prevent the specified job from starting.,Verify that definitions for machines referenced by the job are in the database.
CAUAJM_E_40172,Cannot find a machine definition to use in order to authenticate the user.,http://techdocs.broadcom.com/us/en/ca-enterprise-software/intelligent-automation/autosys-workload-automation/12-0-01/messages/error-messages/cauajm-e-40172.html,Cannot find a machine definition to use in order to authenticate the user.,Insert a machine definition in order to authenticate the user.
CAUAJM_E_40173,Job <{0}> not {1} when {2} event occurred. No {3} process to be killed.,http://techdocs.broadcom.com/us/en/ca-enterprise-software/intelligent-automation/autosys-workload-automation/12-0-01/messages/error-messages/cauajm-e-40173.html,Informational only.,No action required.
CAUAJM_E_40174,Error updating the ujo_job_status table. Query: {0},http://techdocs.broadcom.com/us/en/ca-enterprise-software/intelligent-automation/autosys-workload-automation/12-0-01/messages/error-messages/cauajm-e-40174.html,Error updating the ujo_job_status table.,
CAUAJM_E_40175,Unable to send the {0} alarm to indicate that resources could not be released for job <{1}>.,http://techdocs.broadcom.com/us/en/ca-enterprise-software/intelligent-automation/autosys-workload-automation/12-0-01/messages/error-messages/cauajm-e-40175.html,An unrecoverable program error has occurred.,"Review previous messages for an indication of what caused the problem and take required action. If you cannot determine the cause of the problem, contact technical support."
